source_portal,city_slug,operation,page_number,listing_id,listing_key,listing_url,contact_url,card_title,detail_title,product_name,listing_type,advertiser_type,price_eur,price_per_m2_eur,area_m2,bathroom_count,tag_list,description_short,description_full,breadcrumb_zone,breadcrumb_path,address_text,geocode_query,geocode_status,coord_source,coord_precision,geocode_display_name,lat_wgs84,lon_wgs84,h3_cell,h3_resolution,section_key,district_code,district_name,barrio_code,barrio_name,published_at,modified_at,detail_fetch_status
locales.es,madrid,venta,12,51553,venta:51553,https://www.locales.es/madrid/venta/local51553?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/51553,"Local comercial en Venta en calle de alberto aguilera, Arapiles, Madrid","Local comercial en venta con 385m² en Madrid, en la zona de Arapiles, calle de alberto aguilera, 28015",Local comercial,local_comercial,De inmobiliaria,825000.0,2142.9,385.0,4.0,Aire acondicionado | Escaparate,"Local comercial de 385m², ideal para negocios. Próximo a metro San Bernardo.","LOCALALBERTOAGUILERA. MUNDHOGAR CONSULTING ofrece este fantástico local comercial en el centro de Madrid a 3 minutos andando de la estación de metro San Bernardo. Está distribuido en una planta baja de 200 metros cuadrados, diáfana, con dos aseos y una planta sótano de 180 metros cuadrados con 2 aseos.Local con máxima exposición en una zona céntrica muy transitada ¡¡¡¡ UBICACIÓN INMEJORABLE !!!!Se encuentra en perfecto estado, dispone de:CalefacciónAire acondicionadoSistema de alarmaPuerta de seguridadFACHADA DE ESCAPARATE DE CRISTAL DE 18 METROS LINEALES haciendo esquina (una de 5 metros y otra de 13 metros)OPORTUNIDAD INMEJORABLE PARA NEGOCIOS,También se encuentra disponible para alquiler, consultar.¡¡¡¡ MEJOR VER !!!!Mundhogar ConsultingConstruyendo tu mundo de confianza.",Arapiles,Madrid > Arapiles > Venta,"calle de alberto aguilera, Arapiles, Madrid","calle de alberto aguilera, Arapiles, Madrid, España",ok,nominatim,street_approx,"Calle de Alberto Aguilera, Malasaña, Arapiles, Chamberí, Centro, Madrid, Comunidad de Madrid, 28015, España",40.4297116,-3.7075355,8a390cb1b827fff,10.0,1103.0,1.0,Centro,15.0,Universidad,2024-11-13T17:23:58+0000,2025-02-10T17:05:58+0000,ok
locales.es,madrid,venta,12,51770,venta:51770,https://www.locales.es/madrid/venta/local51770?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/51770,"Local comercial en Venta en calle de la isla de arosa, Peñagrande, Madrid","Local comercial en venta con 147m² en Madrid, en la zona de Peñagrande, calle de la isla de arosa, 28035",Local comercial,local_comercial,De inmobiliaria,199000.0,1353.7,147.0,,,"Local de 147 m² con usos variados en zona residencial, planta baja y sótano.","60476979. MUNDHOGAR CONSULTING ofrece fantástico local en la zona de Barrio del Pilar, a 4 minutos andando de la estación de metro de Avenida de la Ilustración y próximo al Centro Comercial La Vaguada.Local de 147 m² distribuidos en planta baja y en sótano, este último accesible a través de una escalera interior.Se encuentra situado en zona residencial con gran variedad de comercios y rodeado de zonas verdes.Tiene opción de cambio de uso. ¡MEJOR VER!Mundhogar Consulting.Tu lugar en el mundo..",Peñagrande,Madrid > Peñagrande > Venta,"calle de la isla de arosa, Peñagrande, Madrid","calle de la isla de arosa, Peñagrande, Madrid, España",ok,nominatim,street_approx,"Calle de la Isla de Arosa, Peñagrande, Fuencarral-El Pardo, Madrid, Comunidad de Madrid, 28035, España",40.480843,-3.7163364,8a390cb0eca7fff,10.0,8029.0,8.0,Fuencarral - El Pardo,83.0,Peñagrande,2024-11-13T17:24:28+0000,2025-02-10T17:05:57+0000,ok
locales.es,madrid,venta,12,52123,venta:52123,https://www.locales.es/madrid/venta/local52123?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52123,"Local comercial en Venta en Calle de Toledo, Acacias, Madrid","Bar en venta con 41m² en Madrid, en la zona de Acacias, Calle de Toledo",Local comercial,local_comercial,De inmobiliaria,275000.0,6707.3,41.0,2.0,Muebles,Bar con licencia ubicado frente al metro y Renfe de Pirámides.,"OP-021121.01. SIN COMISIÓN DE AGENCIA CONSORCIO REAL ESTATE OPERA VENDE. TELÉFONO/WASAP: +34 646 92 66 76. Bar Cafeteria con licencia frente al metro y Renfe de Piramides.~ ~ La glorieta de las Pirámides constituye el acceso este al puente de Toledo de Madrid, uno de los puentes históricos que salva el río Manzanares. Denominada inicialmente glorieta del Puente de Toledo, recibió su nombre de dos obeliscos construidos por Francisco Javier de Marietegui y erigidos en la plaza en 183112 (otras fuentes hablan de 1830).3 Actualmente, confluyen en la glorieta la calle de Toledo (antiguo Paseo de los Ocho Hilos), el paseo de Yeserías (que corre paralelo al río Manzanares, hacia el sur), el Paseo Imperial, el paseo de las Acacias (vía natural desde Atocha pasando por Acacias) y calle de Alejandro Dumas (anteriormente calle de las Cambroneras) que discurre inicialmente paralela al río Manzanares hacia al norte, y de la cual sale poco después, a la izquierda, el paseo de los Melancólicos. El Puente de Toledo conecta la glorieta con la del Marqués de Vadillo, al otro lado del Manzanares..",Acacias,Madrid > Acacias > Venta,"Calle de Toledo, Acacias, Madrid","Calle de Toledo, Acacias, Madrid, España",ok,nominatim,street_approx,"Calle de Toledo, Las Acacias, Arganzuela, Madrid, Comunidad de Madrid, 28005, España",40.4028478,-3.7133213,8a390ca3412ffff,10.0,2087.0,2.0,Arganzuela,22.0,Acacias,2024-11-13T17:25:18+0000,2024-11-13T17:25:18+0000,ok
locales.es,madrid,venta,12,52124,venta:52124,https://www.locales.es/madrid/venta/local52124?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52124,"Local comercial en Venta en Plaza de Ortega y Murillo, Acacias, Madrid","Bar en venta con 41m² en Madrid, en la zona de Acacias, Plaza de Ortega y Murillo",Local comercial,local_comercial,De inmobiliaria,275000.0,6707.3,41.0,2.0,Muebles,"Bar cafetería con licencia, ubicación céntrica cerca del metro y Renfe, en zona histórica de Madrid.","OP-021121.01.2. SIN COMISIÓN DE AGENCIA CONSORCIO REAL ESTATE OPERA VENDE. TELÉFONO/WASAP: +34 646 92 66 76. Bar Cafeteria con licencia frente al metro y Renfe de Piramides.~ ~ La glorieta de las Pirámides constituye el acceso este al puente de Toledo de Madrid, uno de los puentes históricos que salva el río Manzanares. Denominada inicialmente glorieta del Puente de Toledo, recibió su nombre de dos obeliscos construidos por Francisco Javier de Marietegui y erigidos en la plaza en 18311​2​ (otras fuentes hablan de 1830).3​ Actualmente, confluyen en la glorieta la calle de Toledo (antiguo Paseo de los Ocho Hilos), el paseo de Yeserías (que corre paralelo al río Manzanares, hacia el sur), el Paseo Imperial, el paseo de las Acacias (vía natural desde Atocha pasando por Acacias) y calle de Alejandro Dumas (anteriormente calle de las Cambroneras) que discurre inicialmente paralela al río Manzanares hacia al norte, y de la cual sale poco después, a la izquierda, el paseo de los Melancólicos. El Puente de Toledo conecta la glorieta con la del Marqués de Vadillo, al otro lado del Manzanares..",Acacias,Madrid > Acacias > Venta,"Plaza de Ortega y Murillo, Acacias, Madrid","Acacias, Madrid, España",ok,nominatim,unknown,"Acacias, Paseo de las Acacias, Las Acacias, Arganzuela, Madrid, Comunidad de Madrid, 28005, España",40.4040749,-3.7059572,,,,,,,,2024-11-13T17:25:18+0000,2024-11-13T17:25:18+0000,ok
locales.es,madrid,venta,12,52166,venta:52166,https://www.locales.es/madrid/venta/local52166?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52166,"Local comercial en Venta en calle de ramón gómez de la serna, Peñagrande, Madrid","Local comercial en venta con 151m² en Madrid, en la zona de Peñagrande, calle de ramón gómez de la serna, 28035",Local comercial,local_comercial,De inmobiliaria,330000.0,2185.4,151.0,,Aire acondicionado,"Local nuevo con amplia planta baja y sótano, baños, aire acondicionado, ideal para negocios en área de alto tránsito.","60532472. MUNDHOGAR CONSULTING ofrece este fantástico local comercial procedente de banco, distribuido en una amplia planta baja y una planta sótano.Dispone de baños aire acondicionado y ventilación.La planta baja tiene un amplio escaparate.Se encuentra como nuevo y con muy buenas calidades. Es perfecto para poner cualquier tipo de negocio ya que se encuentra en muy buena zona, con mucho transito y está muy bien comunicado. ¡¡MEJOR VER¡¡Mundhogar ConsultingTu lugar en el mundo.",Peñagrande,Madrid > Peñagrande > Venta,"calle de ramón gómez de la serna, Peñagrande, Madrid","calle de ramón gómez de la serna, Peñagrande, Madrid, España",ok,nominatim,street_approx,"Calle de Ramón Gómez de la Serna, Peñagrande, Fuencarral-El Pardo, Madrid, Comunidad de Madrid, 28035, España",40.4827146,-3.7250764,8a390cb03a17fff,10.0,8151.0,8.0,Fuencarral - El Pardo,83.0,Peñagrande,2024-11-13T17:25:24+0000,2025-02-10T17:05:55+0000,ok
locales.es,madrid,venta,12,52170,venta:52170,https://www.locales.es/madrid/venta/local52170?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52170,"Local comercial en Venta en calle de clara del rey, Prosperidad, Madrid","Local comercial en venta con 1195m² en Madrid, en la zona de Prosperidad, calle de clara del rey, 28002",Local comercial,local_comercial,De inmobiliaria,1445000.0,1209.2,1195.0,3.0,Patio | Cocina completamente equipada | Almacén | Ascensor | +1,"Local de 1.195 m2 con 13 despachos, sala VIP, almacenes, climatización. Ideal para oficinas. Excelente ubicación.","BABI-00130. Investment Group10 vende estupendo local de 1.195 m2 formado por 5 unidades registrales de oficinas en planta baja y sótano. Las 5 unidades tienen forma similar y están iluminadas en sus lados longitudinales a patio interior. Actualmente están conectadas física y funcionalmente, e interconectadas por escaleras y ascensor. Distribución: 13 despachos, 3 baños, 4 almacenes, 1 sala de formación, 1 cocina, 1 sala VIP y zona de recepción. El cuerpo principal de la planta de distribución está unido a la entrada del residencial de Clara del Rey 52 por un ascensor y escaleras interiores. Perfecto estado de uso, totalmente operativo. El local dota de una altura libre de 2,56m2, falso techo, climatización, 2 salidas de emergencia y una fachada de 3m2, dispone de oficinas con luz natural desde la planta semisótano hasta la primera planta. Anteriormente funcionaba como centro médico privado. Los inmuebles están situados en el distrito de Chamartín, el entorno urbano está consolidado con usos residenciales y terciarios. La zona está bien comunicada con el centro de la ciudad y con la M-30.Si necesita mas información no dude en llamarnos al: 617.60. 27.81 // 825.93. 36.75 ¡ESTAREMOS ENCANTADOS DE ATENDERL@S! (También atendemos vía WhatsApp)..",Prosperidad,Madrid > Prosperidad > Venta,"calle de clara del rey, Prosperidad, Madrid","calle de clara del rey, Prosperidad, Madrid, España",ok,nominatim,street_approx,"Calle de Clara del Rey, Prosperidad, Chamartín, Madrid, Comunidad de Madrid, 28002, España",40.4477843,-3.6676303,8a390ca2411ffff,10.0,5022.0,5.0,Chamartín,52.0,Prosperidad,2024-11-13T17:25:25+0000,2025-02-10T17:05:54+0000,ok
locales.es,madrid,venta,12,52206,venta:52206,https://www.locales.es/madrid/venta/local52206?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52206,"Local comercial en Venta en calle de arturo soria, San Juan Bautista, Madrid","Local comercial en venta con 209m² en Madrid, en la zona de San Juan Bautista, calle de arturo soria, 28033",Local comercial,local_comercial,De inmobiliaria,290000.0,1387.6,209.0,3.0,Escaparate | Situado a pie de calle,"Local de 209m² cerca de Pinar de Chamartín, distribuido en tres niveles y con gran luminosidad. A reformar.","60442364. MUNDHOGAR CONSULTING ofrece fantástico local de 209 m² en Arturo Soria, a 2 minutos andando de la estación de tren de Pinar de Chamartín. Situado a pie de calle en zona residencial; se distribuye en planta baja, alta y sótano, a las que se acceden a través de unas escaleras. A reformar, consta de 3 estancias y 3 aseos independientes.Fachada amplia y escaparate con grandes ventanales que aportan gran luminosidad al local.Inmejorable oportunidad de negocio.¡MEJOR VER!Mundhogar Consulting.Tu lugar en el mundo..",San Juan Bautista,Madrid > San Juan Bautista > Venta,"calle de arturo soria, San Juan Bautista, Madrid","calle de arturo soria, San Juan Bautista, Madrid, España",ok,nominatim,street_approx,"Calle de Arturo Soria, San Juan Bautista, Ciudad Lineal, Madrid, Comunidad de Madrid, 28043, España",40.4534258,-3.654426,8a390ca24a47fff,10.0,15151.0,15.0,Ciudad Lineal,156.0,San Juan Bautista,2024-11-13T17:25:30+0000,2025-02-10T17:05:54+0000,ok
locales.es,madrid,venta,12,52207,venta:52207,https://www.locales.es/madrid/venta/local52207?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52207,"Local comercial en Venta en calle de antonio ponz, Pueblo Nuevo, Madrid","Local comercial en venta con 180m² en Madrid, en la zona de Pueblo Nuevo, calle de antonio ponz, 28017",Local comercial,local_comercial,De inmobiliaria,110400.0,613.3,180.0,2.0,Situado a pie de calle | Luminoso,"Local exterior, luminoso, con planta baja y sótano, entre metro Ascao y Elipa.","ANTONIOPONZ. MUNDHOGAR CONSULTING ofrece este fantástico local de banco de 180 m², a reformar, situado en el distrito de Pueblo Nuevo, entre las estaciones de metro de Ascao (linea 7) y la Elipa (linea 2).Local exterior, a pie de calle y muy luminoso, con amplios ventanales.Consta de planta baja y sótano, al que se accede a través de unas escaleras; también cuenta con dos aseos independientes.Se ubica en zona residencial con gran oportunidad de negocio.¡¡¡ MEJOR VER !!!Mundhogar ConsultingTu lugar en el mundo.",Pueblo Nuevo,Madrid > Pueblo Nuevo > Venta,"calle de antonio ponz, Pueblo Nuevo, Madrid","calle de antonio ponz, Pueblo Nuevo, Madrid, España",ok,nominatim,street_approx,"Calle de Antonio Ponz, Pueblo Nuevo, Ciudad Lineal, Madrid, Comunidad de Madrid, 28017, España",40.428268,-3.6439446,8a390ca20057fff,10.0,15053.0,15.0,Ciudad Lineal,152.0,Pueblo Nuevo,2024-11-13T17:25:30+0000,2025-02-10T17:05:54+0000,ok
locales.es,madrid,venta,12,52260,venta:52260,https://www.locales.es/madrid/venta/local52260?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52260,"Local comercial en Venta en calle de bailén, Palacio, Madrid","Local comercial en venta con 112m² en Madrid, en la zona de Palacio, calle de bailén, 28005",Local comercial,local_comercial,De inmobiliaria,465000.0,4151.8,112.0,2.0,,"Local en venta, bien comunicado. Ideal inversión.","SBRE-0180909. Investment Group10 vende local comercial ubicado en la localidad de Madrid, provincia de Madrid. Dispone de buenos accesos y está bien comunicada. Oportunidad única de adquirir este local comercial en una de las mejores zonas de Madrid. Aprovecha las múltiples posibilidades de distribución, adecuación y reforma para configurar tu nuevo negocio en el local que te ofrecemos. Además, por su gran tránsito comercial, visibilidad desde la vía pública y cómodos accesos, lo convierten en perfecto e inigualable en la zona. Se trata de un local en estado de reforma iniciada, repartido en dos plantas, las cuales se comunican por escalera interior. Tiene muchísimas posibilidades debido a su distribución y espacio. Es muy amplio y lo mejor de todo, su ubicación. Se encuentra en el distrito de Centro. Se pueden encontrar en los alrededores: el Palacio Real de Madrid, la Catedral de la Almudena y múltiples puntos de interés. Su situación ofrece conexiones con otras calles y avenidas clave de la ciudad. También cuenta con estaciones de metro cercanas, como la estación de Ópera y la estación de Santo Domingo, lo que facilita el acceso en transporte público. Por lo tanto, el local comercial tiene cercanos todos los servicios, equipamientos y atractivos necesarios para una gran afluencia de clientes. Empieza ya tu idea de emprendimiento. No lo dudes, invertir en el local que te ofrecemos será una apuesta segura.Si necesita mas información no dude en llamarnos al: 617.60. 27.81 // 825.93. 36.75 ¡ESTAREMOS ENCANTADOS DE ATENDERL@S! (También atendemos vía WhatsApp)..",Palacio,Madrid > Palacio > Venta,"calle de bailén, Palacio, Madrid","calle de bailén, Palacio, Madrid, España",ok,nominatim,unknown,"Senado de España, 3, Calle de Bailén, Palacio, Centro, Madrid, Comunidad de Madrid, 28071, España",40.4211638,-3.7117889,,,,,,,,2024-11-13T17:25:36+0000,2025-02-10T17:05:53+0000,ok
locales.es,madrid,venta,12,52308,venta:52308,https://www.locales.es/madrid/venta/local52308?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52308,"Local comercial en Venta en calle Ángel puech, Valdeacederas, Madrid","Local comercial en venta con 50m² en Madrid, en la zona de Valdeacederas, calle Ángel puech, 28039",Local comercial,local_comercial,De inmobiliaria,130000.0,2600.0,50.0,1.0,Aire acondicionado | Situado a pie de calle,"Local a pie de calle de 55m², con opción de convertir a vivienda. Zona bien comunicada.","LocalAngelPuech. MUNDHOGAR CONSULTING. ofrece este magnífico local con posibilidad de CAMBIO DE USO a vivienda con una pequeña reforma.IMPORTANTE: El local se encuentra en perfecto estado, así que con una pequeña inversión en accesos, cocina y distribución puedes hacer un apartamento al que se sacará GRAN RENTABILIDAD.Es un local situado a pie de calle con superficie de 55 m² y una altura de techos de 3m. Fachada de 6m. Perfecto también para tu negocio u oficina gracias a su estado y proximidad a Marques de Viana.Zona con todos los servicios, muy próximo a zonas verdes, colegios, autobuses y metro.¡Contacta!Mundhogar ConsultingTu lugar en el mundo.",Valdeacederas,Madrid > Valdeacederas > Venta,"calle Ángel puech, Valdeacederas, Madrid","calle Ángel puech, Valdeacederas, Madrid, España",ok,nominatim,street_approx,"Calle de Ángel Puech, Valdeacederas, Tetuán, Madrid, Comunidad de Madrid, 28039, España",40.4635635,-3.7033392,8a390cb1dac7fff,10.0,6104.0,6.0,Tetuán,65.0,Valdeacederas,2024-11-13T17:25:43+0000,2025-02-10T17:05:53+0000,ok
locales.es,madrid,venta,12,52316,venta:52316,https://www.locales.es/madrid/venta/local52316?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52316,"Local comercial en Venta en calle de alcalá, Sol, Madrid","Local comercial en venta con 633m² en Madrid, en la zona de Sol, calle de alcalá, 28027",Local comercial,local_comercial,De inmobiliaria,3100000.0,4897.3,633.0,4.0,,"Local de 633 m² ubicado junto al metro, perfecto para inversión en una zona estratégica.","UCJ-LT41295945. LOCAL COMPUESTO POR DOS FINCAS REGISTRALESInvestment Group10 vende local en Calle de Alcalá, provincia de Madrid. Es un local que tiene 633 m2, y se ubica en el Barrio de Quintana, junto al metro.Si necesita mas información no dude en llamarnos al: 617.60. 27.81 // 825.93. 36.75 ¡ESTAREMOS ENCANTADOS DE ATENDERL@S! (También atendemos vía WhatsApp)..",Sol,Madrid > Sol > Venta,"calle de alcalá, Sol, Madrid","calle de alcalá, Sol, Madrid, España",ok,nominatim,street_approx,"Calle de Alcalá, Sol, Centro, Madrid, Comunidad de Madrid, 28014, España",40.4174641,-3.7008369,8a390cb1b0d7fff,10.0,1119.0,1.0,Centro,16.0,Sol,2024-11-13T17:25:44+0000,2025-02-10T17:05:52+0000,ok
locales.es,madrid,venta,12,52393,venta:52393,https://www.locales.es/madrid/venta/local52393?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52393,"Local comercial en Venta en calle Ángel puech, Valdeacederas, Madrid","Local comercial en venta con 208m² en Madrid, en la zona de Valdeacederas, calle Ángel puech, 28039",Local comercial,local_comercial,De inmobiliaria,370000.0,1778.8,208.0,1.0,Aire acondicionado,"Local en Valdeacederas, 208m², posibilidad de cambio a vivienda con patio, ideal para inversores.","ANGELPUECH2. MUNDHOGAR CONSULTING ofrece en exclusiva este magnífico local comercial en el barrio de Valdeacederas. ATENCIÓN INVERSORES: Perfecto para CAMBIO DE USO A VIVIENDA, con superficie para segregar en tres fincas con patrio independiente cada una de ellas. Con una repercusión de 600.000 a 900.000€. GRAN OPORTUNIDAD.Si quieres rentarlo, estamos hablando de una rentabilidad por encima de un 6% NETA.Perfecto también para cualquier tipo de uso de parking gracias a su acceso de carruajes y su inmejorable ubicación, muy céntrico, próximo a castellana.También se puede realizar un co-living o co-working, con una de las rentabilidades más destacadas de la capital.¡Mejor ver!MUNDHOGAR CONSULTINGTu lugar en el mundo.",Valdeacederas,Madrid > Valdeacederas > Venta,"calle Ángel puech, Valdeacederas, Madrid","calle Ángel puech, Valdeacederas, Madrid, España",ok,nominatim,street_approx,"Calle de Ángel Puech, Valdeacederas, Tetuán, Madrid, Comunidad de Madrid, 28039, España",40.4635635,-3.7033392,8a390cb1dac7fff,10.0,6104.0,6.0,Tetuán,65.0,Valdeacederas,2024-11-13T17:25:54+0000,2025-02-10T17:05:52+0000,ok
locales.es,madrid,venta,12,52396,venta:52396,https://www.locales.es/madrid/venta/local52396?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52396,"Local comercial en Venta en calle de saavedra fajardo, Puerta del Ángel, Madrid","Local comercial en venta con 362m² en Madrid, en la zona de Puerta del Ángel, calle de saavedra fajardo, 28011",Local comercial,local_comercial,De inmobiliaria,607000.0,1676.8,362.0,2.0,,Ubicado en un edificio con acceso a transporte y servicios en Madrid.,"EIB-6965849. Investment Group10 vende local comercial en esquina ubicado en la planta baja de un edificio de cinco alturas sobre rasante. Se encuentra situado en el barrio Puerta del Ángel, en la ciudad de Madrid.Edificio residencial en manzana cerrada de cinco alturas sobre rasante, de las cuales la planta baja está destinada a locales comerciales y acceso, y las cuatro restantes a viviendas. Su año de construcción es 1970 y se encuentra ubicado en el barrio de Puerta del Ángel, junto al Paseo de Extremadura y al Puente de Segovia.Zona con fácil acceso por carretera M-30 y A-5. Además, disponen de varias líneas de autobús y estación de metro Puerta del Ángel (L6). Cuenta con un alto nivel en servicios e infraestructuras tales como salas de cine (Príncipe Pío), centros comerciales (C.C. Príncipe Pío), (CEIP Francisco de Goya, IES El Lago), centros sanitarios (Centro de Salud de Puerta de Ángel) y gran variedad en comercios y restauración.Si necesita mas información no dude en llamarnos al: 617.60. 27.81 // 825.93. 36.75 ¡ESTAREMOS ENCANTADOS DE ATENDERL@S! (También atendemos vía WhatsApp)..",Puerta del Ángel,Madrid > Puerta del Ángel > Venta,"calle de saavedra fajardo, Puerta del Ángel, Madrid","calle de saavedra fajardo, Puerta del Ángel, Madrid, España",ok,nominatim,street_approx,"Calle de Saavedra Fajardo, Puerta del Ángel, Latina, Madrid, Comunidad de Madrid, 28008, España",40.415062,-3.7248898,8a390cb1a3b7fff,10.0,10017.0,10.0,Latina,102.0,Puerta del Ángel,2024-11-13T17:25:55+0000,2025-02-10T17:05:51+0000,ok
locales.es,madrid,venta,12,52535,venta:52535,https://www.locales.es/madrid/venta/local52535?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/52535,"Local comercial en Venta en Calle del Puerto de Balbarán, San Diego, Madrid",,,local_comercial,De inmobiliaria,200000.0,634.9,315.0,1.0,Patio | Almacén,"Nave de 232m² en edificio con múltiples usos. Incluye baño, patio y acceso de carruajes. Luz y agua disponibles.",,,,"Calle del Puerto de Balbarán, San Diego, Madrid","Calle del Puerto de Balbarán, San Diego, Madrid, España",ok,nominatim,street_approx,"Calle del Puerto de Balbarán, San Diego, Puente de Vallecas, Madrid, Comunidad de Madrid, 28053, España",40.3844015,-3.6697969,8a390ca31197fff,10.0,13059.0,13.0,Puente De Vallecas,2.0,San Diego,,,card_only_geocoded
locales.es,madrid,venta,13,32620,venta:32620,https://www.locales.es/madrid/venta/local32620?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/32620,"Local comercial en Venta en Justicia, Madrid","Local comercial en venta con 167m² en Madrid, en la zona de Justicia",Local comercial,local_comercial,De inmobiliaria,1050000.0,6287.4,167.0,1.0,Almacén | Salida de humos,"Local de 167m², 3 almacenes, 2 despachos. Ideal para negocios sin salida de humos.","Â¿Buscas un local comercial en una de las zonas más vibrantes de Madrid? Te presentamos este fantástico local situado en Chueca, uno de los barrios más populares y de moda de la ciudad. Conocido por su ambiente cosmopolita, lleno de vida y con una gran variedad de tiendas, bares, restaurantes y espacios culturales, Chueca es un punto de referencia para quienes buscan el pulso urbano en Madrid. !Una ubicación perfecta para atraer a un público diverso y moderno! Características del local: Superficie construida: 167 m2 distribuidos entre planta baja con un baño y un aseo, 3 almacenes y una amplia zona de exposición y sótano con 2 despachos. Año de construcción: 1900 Comunidad: 59.76 €/mes. IBI: 1.146,68 € (2024). TRUA: 117 € anuales. Libre de arrendamiento: Listo para comenzar tu proyecto. Sin salida de humos y sin derecho a ello. Renta esperada: 4.800 €/mes, una oportunidad excepcional para inversores que buscan una alta rentabilidad. Â¿Por qué invertir en Madrid? Madrid es una ciudad que no deja de crecer y su mercado inmobiliario es uno de los más sólidos de Europa. Invertir en Madrid ofrece seguridad y estabilidad, tanto a corto como a largo plazo, debido a factores como: - Alta demanda comercial y residencial en zonas céntricas como Chueca. - Flujo constante de turistas y residentes internacionales, que dinamizan el consumo y hacen que los negocios prosperen. - Rendimiento asegurado, con rentas que, como en este caso, pueden alcanzar los 4.800 € al mes. - Infraestructura de primer nivel, con excelentes conexiones de transporte, servicios y una oferta cultural que atrae a millones de personas anualmente. Este local en Chueca ofrece el potencial ideal para cualquier tipo de negocio que no requiera salida de humos, en un área que combina el espíritu tradicional de Madrid con las últimas tendencias. Chueca es un epicentro cultural y comercial, donde tu negocio estará rodeado de un entorno dinámico, atrayendo tanto a residentes como a turistas. !No dejes pasar esta oportunidad de inversión en una de las mejores zonas de Madrid! Para más información, planos o una visita virtual, contáctanos hoy mismo.",Justicia,Madrid > Justicia > Venta,"Justicia, Madrid","Justicia, Madrid, España",ok,nominatim,zone_approx,"Justicia, Centro, Madrid, Comunidad de Madrid, España",40.4232759,-3.6966805,,,,,,,,2024-10-22T06:02:59+0000,2024-10-22T06:03:07+0000,ok
locales.es,madrid,venta,13,32621,venta:32621,https://www.locales.es/madrid/venta/local32621?offerType=1&estateType=3&settlement=6773,https://www.locales.es/madrid/contactar/propietario/32621,"Local comercial en Venta en Comillas, Madrid","Local comercial en venta con 160m² en Madrid, en la zona de Comillas",Local comercial,local_comercial,De inmobiliaria,650000.0,4062.5,160.0,,,160m² totales. Local 1 alquilado como óptica. Local 2 y vivienda para reformar o alquilar.,"Excelente Inversión en Calle Antonio López 32 (Madrid) de 2 Locales + 1 Vivienda en planta Baja para reformar en un futuro o sacarle rentabilidad tal como está. La superficie útil de los 3 inmuebles es de 160,10 M2 El Local 1 está alquilado como Óptica a 3.700 euros / mes hasta 31/05/2036 El Local 2 tiene una superficie útil de 30,57 M2 (posibilidad de hacer vivienda o alquiler como Local) La Vivienda consta de una Superficie útil de 26,28 M2",Comillas,Madrid > Comillas > Venta,"Comillas, Madrid","Comillas, Madrid, España",ok,nominatim,zone_approx,"Comillas, Carabanchel, Madrid, Comunidad de Madrid, España",40.3937574,-3.7116516,,,,,,,,2024-10-22T06:03:07+0000,2024-10-22T06:03:11+0000,ok
