taxonomy,raw_code,raw_desc,desc_key,n,clean_code,clean_desc,code_valid,is_placeholder,mapping_reason
epigrafe,802001.0,SERVICIOS DE SISTEMAS DE SEGURIDAD: VIGILANCIA MEDIANTE SISTEMAS ELECTRONICOS,SERVICIOS DE SISTEMAS DE SEGURIDAD VIGILANCIA MEDIANTE SISTEMAS ELECTRONICOS,97,802001,SERVICIOS DE SISTEMAS DE SEGURIDAD: VIGILANCIA MEDIANTE SISTEMAS ELECTRONICOS,True,False,numeric_normalized
epigrafe,772001.0,ALQUILER DE EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO,ALQUILER DE EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO,128,772001,ALQUILER DE EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO,True,False,numeric_normalized
epigrafe,681001.0,COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA,COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA,72,681001,COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA,True,False,numeric_normalized
epigrafe,869001.0,CONSULTA DE PROTESICOS E HIGIENISTAS DENTALES,CONSULTA DE PROTESICOS E HIGIENISTAS DENTALES,353,869001,CONSULTA DE PROTESICOS E HIGIENISTAS DENTALES,True,False,numeric_normalized
epigrafe,464401.0,"COMERCIO AL POR MAYOR DE PORCELANA, CRISTALERIA Y ARTICULOS DE LIMPIEZA",COMERCIO AL POR MAYOR DE PORCELANA CRISTALERIA Y ARTICULOS DE LIMPIEZA,88,464401,"COMERCIO AL POR MAYOR DE PORCELANA, CRISTALERIA Y ARTICULOS DE LIMPIEZA",True,False,numeric_normalized
epigrafe,203001.0,"FABRICACION DE PINTURAS, BARNICES, LACAS Y REVESTIMIENTOS SIMILARES",FABRICACION DE PINTURAS BARNICES LACAS Y REVESTIMIENTOS SIMILARES,24,203001,"FABRICACION DE PINTURAS, BARNICES, LACAS Y REVESTIMIENTOS SIMILARES",True,False,numeric_normalized
epigrafe,360001.0,"CAPTACION, DEPURACION Y DISTRIBUCION DE AGUA",CAPTACION DEPURACION Y DISTRIBUCION DE AGUA,80,360001,"CAPTACION, DEPURACION Y DISTRIBUCION DE AGUA",True,False,numeric_normalized
epigrafe,461401.0,"INTERMEDIARIOS DEL COMERCIO DE MAQUINARIA, EQUIPO INDUSTRIAL, EMBARCACIONES Y AERONAVES",INTERMEDIARIOS DEL COMERCIO DE MAQUINARIA EQUIPO INDUSTRIAL EMBARCACIONES Y AERONAVES,57,461401,"INTERMEDIARIOS DEL COMERCIO DE MAQUINARIA, EQUIPO INDUSTRIAL, EMBARCACIONES Y AERONAVES",True,False,numeric_normalized
epigrafe,464501.0,"COMERCIO AL POR MAYOR DE PERFUMERIA,COSMETICA, DROGUERIA Y LIMPIEZA",COMERCIO AL POR MAYOR DE PERFUMERIA COSMETICA DROGUERIA Y LIMPIEZA,372,464501,"COMERCIO AL POR MAYOR DE PERFUMERIA,COSMETICA, DROGUERIA Y LIMPIEZA",True,False,numeric_normalized
epigrafe,862004.0,DESPACHO DE ESTOMATOLOGO Y ODONTOLOGO,DESPACHO DE ESTOMATOLOGO Y ODONTOLOGO,73,862004,DESPACHO DE ESTOMATOLOGO Y ODONTOLOGO,True,False,numeric_normalized
epigrafe,852004.0,CENTROS PRIVADOS CONCERTADOS EDUC INFANTIL Y EDUC PRIMARIA,CENTROS PRIVADOS CONCERTADOS EDUC INFANTIL Y EDUC PRIMARIA,644,852004,CENTROS PRIVADOS CONCERTADOS EDUC INFANTIL Y EDUC PRIMARIA,True,False,numeric_normalized
epigrafe,152001.0,FABRICACION DE CALZADO,FABRICACION DE CALZADO,29,152001,FABRICACION DE CALZADO,True,False,numeric_normalized
epigrafe,559002.0,PENSIONES,PENSIONES,32,559002,PENSIONES,True,False,numeric_normalized
epigrafe,143001.0,CONFECCION DE PRENDAS DE VESTIR DE PUNTO,CONFECCION DE PRENDAS DE VESTIR DE PUNTO,95,143001,CONFECCION DE PRENDAS DE VESTIR DE PUNTO,True,False,numeric_normalized
epigrafe,931010.0,PISCINAS DE COMUNIDADES DE VECINOS DE TEMPORADA,PISCINAS DE COMUNIDADES DE VECINOS DE TEMPORADA,37,931010,PISCINAS DE COMUNIDADES DE VECINOS DE TEMPORADA,True,False,numeric_normalized
epigrafe,851009.0,CENTROS PRIVADOS CONCERTADOS DE EDUCACION PRIMARIA,CENTROS PRIVADOS CONCERTADOS DE EDUCACION PRIMARIA,76,851009,CENTROS PRIVADOS CONCERTADOS DE EDUCACION PRIMARIA,True,False,numeric_normalized
epigrafe,463303.0,COMERCIO AL POR MAYOR DE LECHE Y DERIVADOS,COMERCIO AL POR MAYOR DE LECHE Y DERIVADOS,34,463303,COMERCIO AL POR MAYOR DE LECHE Y DERIVADOS,True,False,numeric_normalized
epigrafe,910002.0,"PARQUES ZOOLOGICOS, JARDINES BOTANICOS Y RESERVAS NATURALES",PARQUES ZOOLOGICOS JARDINES BOTANICOS Y RESERVAS NATURALES,20,910002,"PARQUES ZOOLOGICOS, JARDINES BOTANICOS Y RESERVAS NATURALES",True,False,numeric_normalized
epigrafe,801001.0,ACTIVIDADES DE SEGURIDAD PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,119,801001,ACTIVIDADES DE SEGURIDAD PRIVADA,True,False,numeric_normalized
epigrafe,250002.0,RECUBRIMIENTOS METALICOS (TRATAMIENTO Y REVESTIMIENTO DE METALES),RECUBRIMIENTOS METALICOS TRATAMIENTO Y REVESTIMIENTO DE METALES,96,250002,RECUBRIMIENTOS METALICOS (TRATAMIENTO Y REVESTIMIENTO DE METALES),True,False,numeric_normalized
epigrafe,108001.0,PROCESADO Y CONSERVACION DE PLATOS PREPARADOS O PRECOCINADOS Y DIETETICOS,PROCESADO Y CONSERVACION DE PLATOS PREPARADOS O PRECOCINADOS Y DIETETICOS,41,108001,PROCESADO Y CONSERVACION DE PLATOS PREPARADOS O PRECOCINADOS Y DIETETICOS,True,False,numeric_normalized
epigrafe,250001.0,FABRICACION ARTICULOS DE FERRETERIA,FABRICACION ARTICULOS DE FERRETERIA,83,250001,FABRICACION ARTICULOS DE FERRETERIA,True,False,numeric_normalized
epigrafe,230003.0,"CORTE, TALLADO Y ACABADO DE LA PIEDRA",CORTE TALLADO Y ACABADO DE LA PIEDRA,80,230003,"CORTE, TALLADO Y ACABADO DE LA PIEDRA",True,False,numeric_normalized
epigrafe,960903.0,"ADIESTRAMIENTO, CUIDADO DE ANIMALES, RESIDENCIAS CANINAS Y CENTROS DE ANIMALES ABANDONADOS",ADIESTRAMIENTO CUIDADO DE ANIMALES RESIDENCIAS CANINAS Y CENTROS DE ANIMALES ABANDONADOS,58,960903,"ADIESTRAMIENTO, CUIDADO DE ANIMALES, RESIDENCIAS CANINAS Y CENTROS DE ANIMALES ABANDONADOS",True,False,numeric_normalized
epigrafe,461101.0,"INTERMEDIARIOS DEL COMERCIO DE MATERIAS PRIMAS AGRARIAS, ANIMALES VIVOS, MATERIAS PRIMAS TEXTILES Y PRODUCTOS SEMIELABORADOS",INTERMEDIARIOS DEL COMERCIO DE MATERIAS PRIMAS AGRARIAS ANIMALES VIVOS MATERIAS PRIMAS TEXTILES Y PRODUCTOS SEMIELABORADOS,9,461101,"INTERMEDIARIOS DEL COMERCIO DE MATERIAS PRIMAS AGRARIAS, ANIMALES VIVOS, MATERIAS PRIMAS TEXTILES Y PRODUCTOS SEMIELABORADOS",True,False,numeric_normalized
epigrafe,931006.0,PISCINA PRIVADA CLIMATIZADA,PISCINA PRIVADA CLIMATIZADA,90,931006,PISCINA PRIVADA CLIMATIZADA,True,False,numeric_normalized
epigrafe,263001.0,FABRICACION DE EQUIPOS DE TELECOMUNICACIONES,FABRICACION DE EQUIPOS DE TELECOMUNICACIONES,9,263001,FABRICACION DE EQUIPOS DE TELECOMUNICACIONES,True,False,numeric_normalized
epigrafe,900002.0,LOCALES DE EXHIBICIONES EROTICAS,LOCALES DE EXHIBICIONES EROTICAS,39,900002,LOCALES DE EXHIBICIONES EROTICAS,True,False,numeric_normalized
epigrafe,652001.0,REASEGUROS,REASEGUROS,32,652001,REASEGUROS,True,False,numeric_normalized
epigrafe,477804.0,SEX-SHOP,SEX SHOP,82,477804,SEX-SHOP,True,False,numeric_normalized
epigrafe,582001.0,EDICION DE PROGRAMAS INFORMATICOS,EDICION DE PROGRAMAS INFORMATICOS,24,582001,EDICION DE PROGRAMAS INFORMATICOS,True,False,numeric_normalized
epigrafe,464701.0,COMERCIO AL POR MAYOR DE MUEBLES,COMERCIO AL POR MAYOR DE MUEBLES,92,464701,COMERCIO AL POR MAYOR DE MUEBLES,True,False,numeric_normalized
epigrafe,461301.0,INTERMEDIARIOS DEL COMERCIO DE LA MADERA Y MATERIALES DE CONSTRUCCION,INTERMEDIARIOS DEL COMERCIO DE LA MADERA Y MATERIALES DE CONSTRUCCION,36,461301,INTERMEDIARIOS DEL COMERCIO DE LA MADERA Y MATERIALES DE CONSTRUCCION,True,False,numeric_normalized
epigrafe,350002.0,FABRICACION DE HIELO Y SUMINISTRO DE VAPOR Y AIRE ACONDICIONADO,FABRICACION DE HIELO Y SUMINISTRO DE VAPOR Y AIRE ACONDICIONADO,18,350002,FABRICACION DE HIELO Y SUMINISTRO DE VAPOR Y AIRE ACONDICIONADO,True,False,numeric_normalized
epigrafe,230005.0,FABRICACION DE VAJILLAS Y ARTICULOS PARA EL HOGAR,FABRICACION DE VAJILLAS Y ARTICULOS PARA EL HOGAR,22,230005,FABRICACION DE VAJILLAS Y ARTICULOS PARA EL HOGAR,True,False,numeric_normalized
epigrafe,267001.0,FABRICACION DE INSTRUMENTOS DE OPTICA Y EQUIPO FOTOGRAFICO,FABRICACION DE INSTRUMENTOS DE OPTICA Y EQUIPO FOTOGRAFICO,26,267001,FABRICACION DE INSTRUMENTOS DE OPTICA Y EQUIPO FOTOGRAFICO,True,False,numeric_normalized
epigrafe,463501.0,COMERCIO AL POR MAYOR DE TABACOS,COMERCIO AL POR MAYOR DE TABACOS,16,463501,COMERCIO AL POR MAYOR DE TABACOS,True,False,numeric_normalized
epigrafe,463302.0,COMERCIO AL POR MAYOR DE ACEITES Y GRASAS COMESTIBLES,COMERCIO AL POR MAYOR DE ACEITES Y GRASAS COMESTIBLES,8,463302,COMERCIO AL POR MAYOR DE ACEITES Y GRASAS COMESTIBLES,True,False,numeric_normalized
epigrafe,822001.0,ACTIVIDADES DE LOS CENTROS DE LLAMADAS,ACTIVIDADES DE LOS CENTROS DE LLAMADAS,41,822001,ACTIVIDADES DE LOS CENTROS DE LLAMADAS,True,False,numeric_normalized
epigrafe,461802.0,INTERMEDIARIOS DEL COMERCIO DE PRODUCTOS FARMACEUTICOS Y DISTRIBUCION DE MEDICAMENTOS,INTERMEDIARIOS DEL COMERCIO DE PRODUCTOS FARMACEUTICOS Y DISTRIBUCION DE MEDICAMENTOS,31,461802,INTERMEDIARIOS DEL COMERCIO DE PRODUCTOS FARMACEUTICOS Y DISTRIBUCION DE MEDICAMENTOS,True,False,numeric_normalized
epigrafe,47800111.0,SITUADOS: SIN DETERMINAR,SITUADOS SIN DETERMINAR,29,47800111,SITUADOS: SIN DETERMINAR,True,False,numeric_normalized
epigrafe,47800107.0,SITUADOS: CONFITERIA Y FRUTOS SECOS Y PATATAS FRITAS,SITUADOS CONFITERIA Y FRUTOS SECOS Y PATATAS FRITAS,5,47800107,SITUADOS: CONFITERIA Y FRUTOS SECOS Y PATATAS FRITAS,True,False,numeric_normalized
epigrafe,774001.0,"ARRENDAMIENTO DE LA PROPIEDAD INTELECTUAL (USO DE MARCAS, PATENTES, FRANQUICIAS)",ARRENDAMIENTO DE LA PROPIEDAD INTELECTUAL USO DE MARCAS PATENTES FRANQUICIAS,4,774001,"ARRENDAMIENTO DE LA PROPIEDAD INTELECTUAL (USO DE MARCAS, PATENTES, FRANQUICIAS)",True,False,numeric_normalized
epigrafe,262001.0,FABRICACION DE ORDENADORES Y EQUIPOS INFORMATICOS,FABRICACION DE ORDENADORES Y EQUIPOS INFORMATICOS,10,262001,FABRICACION DE ORDENADORES Y EQUIPOS INFORMATICOS,True,False,numeric_normalized
epigrafe,370001.0,RECOGIDA Y TRATAMIENTO DE AGUAS RESIDUALES,RECOGIDA Y TRATAMIENTO DE AGUAS RESIDUALES,21,370001,RECOGIDA Y TRATAMIENTO DE AGUAS RESIDUALES,True,False,numeric_normalized
epigrafe,324001.0,FABRICACION DE JUEGOS Y JUGUETES,FABRICACION DE JUEGOS Y JUGUETES,12,324001,FABRICACION DE JUEGOS Y JUGUETES,True,False,numeric_normalized
epigrafe,201001.0,"FABRICACION DE PRODUCTOS QUIMICOS BASICOS, COMPUESTOS NITROGENADOS, FERTILIZANTES, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",FABRICACION DE PRODUCTOS QUIMICOS BASICOS COMPUESTOS NITROGENADOS FERTILIZANTES PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS,20,201001,"FABRICACION DE PRODUCTOS QUIMICOS BASICOS, COMPUESTOS NITROGENADOS, FERTILIZANTES, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",True,False,numeric_normalized
epigrafe,264001.0,FABRICACION DE PRODUCTOS ELECTRONICOS DE CONSUMO,FABRICACION DE PRODUCTOS ELECTRONICOS DE CONSUMO,8,264001,FABRICACION DE PRODUCTOS ELECTRONICOS DE CONSUMO,True,False,numeric_normalized
epigrafe,949901.0,SOCIEDADES PROTECTORAS DE ANIMALES,SOCIEDADES PROTECTORAS DE ANIMALES,4,949901,SOCIEDADES PROTECTORAS DE ANIMALES,True,False,numeric_normalized
epigrafe,463102.0,ALMACEN Y DISTRIBUCION DE FRUTAS Y HORTALIZAS FRESCAS Y OTROS PRODUCTOS VEGETALES TRANSFORMADOS,ALMACEN Y DISTRIBUCION DE FRUTAS Y HORTALIZAS FRESCAS Y OTROS PRODUCTOS VEGETALES TRANSFORMADOS,6,463102,ALMACEN Y DISTRIBUCION DE FRUTAS Y HORTALIZAS FRESCAS Y OTROS PRODUCTOS VEGETALES TRANSFORMADOS,True,False,numeric_normalized
epigrafe,266001.0,"FABRICACION DE EQUIPOS DE RADIACION, ELECTROMEDICOS Y ELECTROTERAPEUTICOS",FABRICACION DE EQUIPOS DE RADIACION ELECTROMEDICOS Y ELECTROTERAPEUTICOS,4,266001,"FABRICACION DE EQUIPOS DE RADIACION, ELECTROMEDICOS Y ELECTROTERAPEUTICOS",True,False,numeric_normalized
epigrafe,109001.0,FABRICACION DE PRODUCTOS PARA LA ALIMENTACION ANIMAL,FABRICACION DE PRODUCTOS PARA LA ALIMENTACION ANIMAL,8,109001,FABRICACION DE PRODUCTOS PARA LA ALIMENTACION ANIMAL,True,False,numeric_normalized
epigrafe,47800109.0,SITUADOS DE OBJETOS Y PUBLICACIONES POLITICO-SOCIAL-ECONOMICO-DEPORTIVA. QUIOSCOS DE PRENSA,SITUADOS DE OBJETOS Y PUBLICACIONES POLITICO SOCIAL ECONOMICO DEPORTIVA QUIOSCOS DE PRENSA,3,47800109,SITUADOS DE OBJETOS Y PUBLICACIONES POLITICO-SOCIAL-ECONOMICO-DEPORTIVA. QUIOSCOS DE PRENSA,True,False,numeric_normalized
epigrafe,108003.0,ELABORACION/ENVASADO DE OVOPRODUCTOS,ELABORACION ENVASADO DE OVOPRODUCTOS,3,108003,ELABORACION/ENVASADO DE OVOPRODUCTOS,True,False,numeric_normalized
epigrafe,101003,ENVASADO DE CARNE Y DERIVADOS DE CARNE,ENVASADO DE CARNE Y DERIVADOS DE CARNE,1414,101003,ENVASADO DE CARNE Y DERIVADOS DE CARNE,True,False,exact_valid
epigrafe,743002,DESPACHO PROFESIONAL DE TRADUCTOR E INTERPRETE,DESPACHO PROFESIONAL DE TRADUCTOR E INTERPRETE,82,743002,DESPACHO PROFESIONAL DE TRADUCTOR E INTERPRETE,True,False,exact_valid
epigrafe,855003,ENSEÐANZA DE IDIOMAS,ENSE ANZA DE IDIOMAS,907,855003,ENSEÑANZA DE IDIOMAS,True,False,exact_valid
epigrafe,477602,COMERCIO AL POR MENOR DE COMPLEMENTOS Y ALIMENTOS PARA ANIMALES DE COMPAÐIA,COMERCIO AL POR MENOR DE COMPLEMENTOS Y ALIMENTOS PARA ANIMALES DE COMPA IA,674,477602,COMERCIO AL POR MENOR DE COMPLEMENTOS Y ALIMENTOS PARA ANIMALES DE COMPAÑIA,True,False,exact_valid
epigrafe,476301,"COMERCIO AL POR MENOR DE PRODUCTOS AUDIOVISUALES EN ESTABLECIMIENTOS ESPECIALIZADOS (CD,DVD,ÔÇª)",COMERCIO AL POR MENOR DE PRODUCTOS AUDIOVISUALES EN ESTABLECIMIENTOS ESPECIALIZADOS CD DVD OC,98,476301,"COMERCIO AL POR MENOR DE PRODUCTOS AUDIOVISUALES EN ESTABLECIMIENTOS ESPECIALIZADOS (CD,DVD,â€¦)",True,False,exact_valid
epigrafe,960403,"SAUNAS, BAÐOS TURCOS Y SIMILARES",SAUNAS BA OS TURCOS Y SIMILARES,46,960403,"SAUNAS, BAÑOS TURCOS Y SIMILARES",True,False,exact_valid
epigrafe,103002,PUESTO DEL MERCADO CENTRAL DE FRUTAS DE ENVASADO DE FRUTAS Y HORTALIZAS FRESCAS,PUESTO DEL MERCADO CENTRAL DE FRUTAS DE ENVASADO DE FRUTAS Y HORTALIZAS FRESCAS,346,103002,PUESTO DEL MERCADO CENTRAL DE FRUTAS DE ENVASADO DE FRUTAS Y HORTALIZAS FRESCAS,True,False,exact_valid
epigrafe,47800104,SITUADOS: CHURROS Y FREIDURIAS SIN NINGIN TIPO DE RELLENO,SITUADOS CHURROS Y FREIDURIAS SIN NINGIN TIPO DE RELLENO,255,47800104,SITUADOS: CHURROS Y FREIDURIAS SIN NINGIN TIPO DE RELLENO,True,False,exact_valid
epigrafe,COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS SIN OBRADOR,,,34,,,False,False,invalid
epigrafe,474102,"COMERCIO AL POR MENOR DE PRODUCTOS INFORMATICOS (ORDENADORES, PROGRAMAS, EQUIPOS PERIFERICOS Y CONSUMIBLES)",COMERCIO AL POR MENOR DE PRODUCTOS INFORMATICOS ORDENADORES PROGRAMAS EQUIPOS PERIFERICOS Y CONSUMIBLES,30196,474102,"COMERCIO AL POR MENOR DE PRODUCTOS INFORMATICOS (ORDENADORES, PROGRAMAS, EQUIPOS PERIFERICOS Y CONSUMIBLES)",True,False,exact_valid
epigrafe,562903,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES,31790,562903,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES,True,False,exact_valid
epigrafe,BAR CON COCINA,,,38,,,False,False,invalid
epigrafe,"COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",,,26,,,False,False,invalid
epigrafe,108004,ELABORACION Y ENVASADO DE HUEVOS,ELABORACION Y ENVASADO DE HUEVOS,120,108004,ELABORACION Y ENVASADO DE HUEVOS,True,False,exact_valid
epigrafe,0,LOCAL SIN ACTIVIDAD,LOCAL SIN ACTIVIDAD,9848,0,LOCAL SIN ACTIVIDAD,False,True,placeholder
epigrafe,10001,EXPLOTACIONES AGRICOLAS,EXPLOTACIONES AGRICOLAS,20,10001,EXPLOTACIONES AGRICOLAS,True,False,exact_valid
epigrafe,60001,EXTRACCION DE CRUDO DE PETROLEO Y GAS NATURAL,EXTRACCION DE CRUDO DE PETROLEO Y GAS NATURAL,10,60001,EXTRACCION DE CRUDO DE PETROLEO Y GAS NATURAL,True,False,exact_valid
epigrafe,10002,EXPLOTACIONES GANADERAS,EXPLOTACIONES GANADERAS,27,10002,EXPLOTACIONES GANADERAS,True,False,exact_valid
epigrafe,931011,PISCINAS DE COMUNIDADES DE VECINOS CLIMATIZADAS,PISCINAS DE COMUNIDADES DE VECINOS CLIMATIZADAS,74,931011,PISCINAS DE COMUNIDADES DE VECINOS CLIMATIZADAS,True,False,exact_valid
epigrafe,562905,SERVICIOS DE PREPARACIÓN DE COMIDAS EN HOSPITALES,SERVICIOS DE PREPARACION DE COMIDAS EN HOSPITALES,1144,562905,SERVICIOS DE PREPARACIÓN DE COMIDAS EN HOSPITALES,True,False,exact_valid
epigrafe,476301,"COMERCIO AL POR MENOR DE PRODUCTOS AUDIOVISUALES EN ESTABLECIMIENTOS ESPECIALIZADOS (CD,DVD,…)",COMERCIO AL POR MENOR DE PRODUCTOS AUDIOVISUALES EN ESTABLECIMIENTOS ESPECIALIZADOS CD DVD,1431,476301,"COMERCIO AL POR MENOR DE PRODUCTOS AUDIOVISUALES EN ESTABLECIMIENTOS ESPECIALIZADOS (CD,DVD,â€¦)",True,False,exact_valid
epigrafe,47800112,SITUADOS DE ALIMENTOS ENVASADOS SOMETIDOS A TRANSFORMACION,SITUADOS DE ALIMENTOS ENVASADOS SOMETIDOS A TRANSFORMACION,62,47800112,SITUADOS DE ALIMENTOS ENVASADOS SOMETIDOS A TRANSFORMACION,True,False,exact_valid
epigrafe,206001,FABRICACION DE FIBRAS ARTIFICIALES Y SINTETICAS,FABRICACION DE FIBRAS ARTIFICIALES Y SINTETICAS,31,206001,FABRICACION DE FIBRAS ARTIFICIALES Y SINTETICAS,True,False,exact_valid
epigrafe,803002,DESPACHO PROFESIONAL DE DETECTIVES E INVESTIGADORES PRIVADOS,DESPACHO PROFESIONAL DE DETECTIVES E INVESTIGADORES PRIVADOS,99,803002,DESPACHO PROFESIONAL DE DETECTIVES E INVESTIGADORES PRIVADOS,True,False,exact_valid
epigrafe,PTECO2,PTE. CODIFICAR (OTROS PROF. RELACIONADOS CON SERVICIOS),PTE CODIFICAR OTROS PROF RELACIONADOS CON SERVICIOS,64,NAN,"PTE. CODIFICAR (ACTIV. EMPRESARIALES:INDUST,COMERCIAL,DE SERVICIOS Y MINERAS)",False,False,description_remap
epigrafe,47800103,SITUADOS: MELONES Y SANDIAS,SITUADOS MELONES Y SANDIAS,48,47800103,SITUADOS: MELONES Y SANDIAS,True,False,exact_valid
epigrafe,653001,FONDOS DE PENSIONES,FONDOS DE PENSIONES,16,653001,FONDOS DE PENSIONES,True,False,exact_valid
epigrafe,851003.0,CENTROS DE CUIDADO INFANTIL DE ASISTENCIA REGULAR,CENTROS DE CUIDADO INFANTIL DE ASISTENCIA REGULAR,112,851003,CENTROS DE CUIDADO INFANTIL,True,False,numeric_normalized
epigrafe,960401.0,"BALNEARIOS, BAÑOS, SPA Y SIMILARES",BALNEARIOS BANOS SPA Y SIMILARES,94,960401,BALNEARIOS Y SPA URBANOS,True,False,numeric_normalized
epigrafe,476301.0,"COMERCIO AL POR MENOR DE PRODUCTOS AUDIOVISUALES EN ESTABLECIMIENTOS ESPECIALIZADOS (CD,DVD,â¦)",COMERCIO AL POR MENOR DE PRODUCTOS AUDIOVISUALES EN ESTABLECIMIENTOS ESPECIALIZADOS CD DVD A,33,476301,"COMERCIO AL POR MENOR DE PRODUCTOS AUDIOVISUALES EN ESTABLECIMIENTOS ESPECIALIZADOS (CD,DVD,â€¦)",True,False,numeric_normalized
epigrafe,931002.0,PISCINAS PUBLICAS DE TEMPORADA,PISCINAS PUBLICAS DE TEMPORADA,24,931002,PISCINAS DE USO PUBLICO DE TEMPORADA,True,False,numeric_normalized
epigrafe,931003.0,PISCINAS PUBLICAS CLIMATIZADAS,PISCINAS PUBLICAS CLIMATIZADAS,41,931003,PISCINAS DE USO PUBLLICO CLIMATIZADAS,True,False,numeric_normalized
epigrafe,855003.0,ENSEÑANZA DE IDIOMAS,ENSENANZA DE IDIOMAS,269,855003,ENSEÑANZA DE IDIOMAS,True,False,numeric_normalized
epigrafe,931007.0,PISCINA PRIVADA CLIMATIZADA/TEMPORADA,PISCINA PRIVADA CLIMATIZADA TEMPORADA,14,931007,PISCINA PRIVADA CLIMATIZADA/TEMPORADA,True,False,numeric_normalized
epigrafe,960402.0,DESPACHO DE DIESTISTAS,DESPACHO DE DIESTISTAS,7,960402,DESPACHO DE DIESTISTAS,True,False,numeric_normalized
epigrafe,851004.0,CENTROS DE CUIDADO INFANTIL DE ASISTENCIA ESPORADICA,CENTROS DE CUIDADO INFANTIL DE ASISTENCIA ESPORADICA,10,851004,CENTROS DE CUIDADO INFANTIL DE ASISTENCIA ESPORADICA,True,False,numeric_normalized
epigrafe,102002.0,PUESTO DEL MERCADO CENTRAL DE PESCADOS DE FABRICACION Y/0 ELABORACION Y/O TRANSFORMACION DE PRODUCTOS DE LA PESCA,PUESTO DEL MERCADO CENTRAL DE PESCADOS DE FABRICACION Y O ELABORACION Y O TRANSFORMACION DE PRODUCTOS DE LA PESCA,2,102002,PUESTO DEL MERCADO CENTRAL DE PESCADOS DE FABRICACION Y/0 ELABORACION Y/O TRANSFORMACION DE PRODUCTOS DE LA PESCA,True,False,numeric_normalized
epigrafe,102003.0,PUESTO DEL MERCADO CENTRAL DE PESCADOS DE ENVASADO DE PRODUCTOS DE LA PESCA: ENVASADO Y REENVASADO DE PRODUCTOS DE LA PESCA,PUESTO DEL MERCADO CENTRAL DE PESCADOS DE ENVASADO DE PRODUCTOS DE LA PESCA ENVASADO Y REENVASADO DE PRODUCTOS DE LA PESCA,1,102003,PUESTO DEL MERCADO CENTRAL DE PESCADOS DE ENVASADO DE PRODUCTOS DE LA PESCA: ENVASADO Y REENVASADO DE PRODUCTOS DE LA PESCA,True,False,numeric_normalized
epigrafe,855001,AUTOESCUELA,AUTOESCUELA,57166,855001,AUTOESCUELA,True,False,exact_valid
epigrafe,931008,ACTIVIDADES DE LOS GIMNASIOS,ACTIVIDADES DE LOS GIMNASIOS,91750,931008,ACTIVIDADES DE LOS GIMNASIOS,True,False,exact_valid
epigrafe,561002,RESTAURANTES DE COMIDA RAPIDA,RESTAURANTES DE COMIDA RAPIDA,72198,561002,RESTAURANTES DE COMIDA RAPIDA,True,False,exact_valid
epigrafe,477101,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,548449,477101,COMERCIO AL POR MENOR DE PRENDAS DE VESTIR EN ESTABLECIMIENTOS ESPECIALIZADOS,True,False,exact_valid
epigrafe,561004,BAR RESTAURANTE,BAR RESTAURANTE,544326,561004,BAR RESTAURANTE,True,False,exact_valid
epigrafe,561001,RESTAURANTE,RESTAURANTE,346007,561001,RESTAURANTE,True,False,exact_valid
epigrafe,851001,EDUCACION INFANTIL PUBLICA,EDUCACION INFANTIL PUBLICA,2005,851001,ESCUELAS INFANTILES DE PRIMER CICLO,True,False,exact_valid
epigrafe,750002,CLINICA VETERINARIA CON TRATAMIENTO HIGIENICO,CLINICA VETERINARIA CON TRATAMIENTO HIGIENICO,25348,750002,CLINICA VETERINARIA CON TRATAMIENTO HIGIENICO,True,False,exact_valid
epigrafe,472911,OTRO COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS (PERECEDEROS Y NO PERECEDEROS) CON VENDEDOR N.C.O.P.,OTRO COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS PERECEDEROS Y NO PERECEDEROS CON VENDEDOR N C O P,337657,472911,OTRO COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS (PERECEDEROS Y NO PERECEDEROS) CON VENDEDOR N.C.O.P.,True,False,exact_valid
