epigrafe_code,epigrafe_desc,display_label,web_category,web_supercategory,macro_category_code,macro_category_name,macro_category_definition,investable,macro_mapping_rule,source_rows,needs_manual_review
562905,SERVICIOS DE PREPARACIÓN DE COMIDAS EN HOSPITALES,Hostelería especializada,Restauración,Hostelería,restaurant,Restaurante,"Restaurantes, comida rápida y formatos de restauración con cocina principal.",True,web_category,1144,False
563006,CIBER-CAFE,Hostelería especializada,Restauración,Hostelería,restaurant,Restaurante,"Restaurantes, comida rápida y formatos de restauración con cocina principal.",True,web_category,1042,False
561001,RESTAURANTE,Restaurante,Restauración,Hostelería,restaurant,Restaurante,"Restaurantes, comida rápida y formatos de restauración con cocina principal.",True,display_label,346007,False
790001,"AGENCIAS DE VIAJES, OPERADORES TURISTICOS Y SERVICIOS DE RESERVAS",Agencia de viajes,Servicios al consumidor,Servicios,consumer_services,Servicios al consumidor,"Agencias de viaje, locutorios y otros servicios presenciales para consumidor final.",True,display_label,77970,False
610002,LOCUTORIOS,Locutorio,Servicios al consumidor,Servicios,consumer_services,Servicios al consumidor,"Agencias de viaje, locutorios y otros servicios presenciales para consumidor final.",True,display_label,134665,False
710001,SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA. ENSAYOS Y ANALISIS TECNICOS,Arquitectura e ingeniería,Servicios profesionales,Servicios,creative_tech_services,Servicios creativos y tecnología,"Arquitectura, ingeniería, publicidad, diseño, fotografía, software, servicios digitales y telecomunicaciones.",True,display_label,59572,False
710002,DESPACHO PROFESIONAL DE ARQUITECTURA E INGENIERIA,Arquitectura e ingeniería,Servicios profesionales,Servicios,creative_tech_services,Servicios creativos y tecnología,"Arquitectura, ingeniería, publicidad, diseño, fotografía, software, servicios digitales y telecomunicaciones.",True,display_label,16923,False
741001,ACTIVIDADES DE DISEÑO ESPECIALIZADO,Diseño,Servicios profesionales,Servicios,creative_tech_services,Servicios creativos y tecnología,"Arquitectura, ingeniería, publicidad, diseño, fotografía, software, servicios digitales y telecomunicaciones.",True,display_label,25131,False
742001,SERVICIOS FOTOGRAFICOS,Fotografía,Servicios profesionales,Servicios,creative_tech_services,Servicios creativos y tecnología,"Arquitectura, ingeniería, publicidad, diseño, fotografía, software, servicios digitales y telecomunicaciones.",True,display_label,22682,False
730001,"PUBLICIDAD, RELACIONES PUBLICAS Y ESTUDIOS DE MERCADO",Publicidad y marketing,Servicios profesionales,Servicios,creative_tech_services,Servicios creativos y tecnología,"Arquitectura, ingeniería, publicidad, diseño, fotografía, software, servicios digitales y telecomunicaciones.",True,display_label,46021,False
631001,"SERVICIOS DE INFORMACION: PROCESO DE DATOS, PORTALES WEB",Servicios digitales,Servicios profesionales,Servicios,creative_tech_services,Servicios creativos y tecnología,"Arquitectura, ingeniería, publicidad, diseño, fotografía, software, servicios digitales y telecomunicaciones.",True,display_label,11650,False
620001,PROGRAMACION Y CONSULTORIA INFORMATICA Y TECNOLOGIAS DE LA INFORMACION,Tecnología y software,Servicios profesionales,Servicios,creative_tech_services,Servicios creativos y tecnología,"Arquitectura, ingeniería, publicidad, diseño, fotografía, software, servicios digitales y telecomunicaciones.",True,display_label,40507,False
610001,TELECOMUNICACIONES,Telecomunicaciones,Servicios profesionales,Servicios,creative_tech_services,Servicios creativos y tecnología,"Arquitectura, ingeniería, publicidad, diseño, fotografía, software, servicios digitales y telecomunicaciones.",True,display_label,24972,False
952004,ARREGLO DE ROPA,Arreglo de ropa,Servicios personales,Servicios,personal_services_repair,Servicios personales y reparación ligera,"Lavandería, tintorería, arreglo de ropa, reparación de calzado y servicios personales similares.",True,display_label,81801,False
960101,LAVADO Y LIMPIEZA DE PRENDAS TEXTILES Y DE PIEL,Lavandería y tintorería,Servicios personales,Servicios,personal_services_repair,Servicios personales y reparación ligera,"Lavandería, tintorería, arreglo de ropa, reparación de calzado y servicios personales similares.",True,display_label,83022,False
952002,REPARACION DE CALZADO,Reparación de calzado,Servicios personales,Servicios,personal_services_repair,Servicios personales y reparación ligera,"Lavandería, tintorería, arreglo de ropa, reparación de calzado y servicios personales similares.",True,display_label,47463,False
951001,REPARACION DE ORDENADORES Y EQUIPOS DE COMUNICACION,Reparación especializada,Servicios personales,Servicios,personal_services_repair,Servicios personales y reparación ligera,"Lavandería, tintorería, arreglo de ropa, reparación de calzado y servicios personales similares.",True,display_label,30658,False
952001,REPARACION DE BICICLETAS,Reparación especializada,Servicios personales,Servicios,personal_services_repair,Servicios personales y reparación ligera,"Lavandería, tintorería, arreglo de ropa, reparación de calzado y servicios personales similares.",True,display_label,3569,False
952003,TAPICERIA,Reparación especializada,Servicios personales,Servicios,personal_services_repair,Servicios personales y reparación ligera,"Lavandería, tintorería, arreglo de ropa, reparación de calzado y servicios personales similares.",True,display_label,31767,False
952005,REPARACION DE OTROS EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO N.C.O.P.,Reparación especializada,Servicios personales,Servicios,personal_services_repair,Servicios personales y reparación ligera,"Lavandería, tintorería, arreglo de ropa, reparación de calzado y servicios personales similares.",True,display_label,55604,False
692001,"ACTIVIDADES DE CONTABILIDAD, TENEDURIA, AUDITORIA Y ASESORIA FISCAL",Asesoría y contabilidad,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,111636,False
702001,ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL,Consultoría empresarial,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,28931,False
691001,ACTIVIDADES JURIDICAS,Despacho jurídico,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,41815,False
691002,DESPACHO PROFESIONAL DE ACTIVIDADES JURIDICAS,Despacho jurídico,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,19326,False
683001,"ACTIVIDADES INMOBILIARIAS (COMPRAVENTA, ALQUILER, AGENTES PROPIEDAD)",Inmobiliaria,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,139222,False
821001,ACTIVIDADES ADMINISTRATIVAS Y AUXILIARES DE OFICINA Y SERVICIOS DE REPROGRAFIA,Oficina y administración,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,353507,False
639001,OTROS SERVICIOS DE INFORMACION: AGENCIAS DE NOTICIAS,Servicios profesionales,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,1218,False
692002,"DESPACHO PROFESIONAL DE ACTIVIDADES ECONOMICAS (CONTABILIDAD, AUDITORIA Y ASESORIA FISCAL)",Servicios profesionales,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,9447,False
70001,EXTRACCION DE MINERALES METALICOS,Servicios profesionales,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,16,False
701001,ACTIVIDADES DE LAS SEDES CENTRALES,Servicios profesionales,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,26032,False
743001,ACTIVIDADES DE TRADUCCION E INTERPRETACION,Servicios profesionales,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,3046,False
743002,DESPACHO PROFESIONAL DE TRADUCTOR E INTERPRETE,Servicios profesionales,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,82,False
749001,"OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.O.P.",Servicios profesionales,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,36926,False
822001,ACTIVIDADES DE LOS CENTROS DE LLAMADAS,Servicios profesionales,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,2058,False
823001,ORGANIZACION DE CONVENCIONES Y FERIAS DE MUESTRAS,Servicios profesionales,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,7450,False
829001,"ACTIVIDADES DE APOYO A LAS EMPRESAS N.C.O.P. (AGENCIAS DE COBROS, ENVASADO Y EMPAQUETADO)",Servicios profesionales,Servicios profesionales,Servicios,business_services,Servicios profesionales y oficina,"Asesoría, legal, consultoría, administración e inmobiliaria orientada a oficina o servicios empresariales.",True,display_label,7583,False
471102,"COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (GRANDES SUPERFICIES)",Gran superficie de alimentación,Supermercado y conveniencia,Alimentación,supermarket,Supermercado,"Supermercados, autoservicios y gran distribución alimentaria.",True,display_label,14598,False
471101,"COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON PREDOMINIO EN PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO (AUTOSERVICIO)",Supermercado,Supermercado y conveniencia,Alimentación,supermarket,Supermercado,"Supermercados, autoservicios y gran distribución alimentaria.",True,display_label,294889,False
452003,TALLER DE MONTAJE DE ACCESORIOS PARA EL AUTOMOVIL,Accesorios automóvil,Taller y reparación,Automoción,auto_repair,Taller y reparación de vehículos,"Talleres, chapa, pintura, mecánica y mantenimiento del automóvil o moto.",True,display_label,12047,False
452004,MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR N.C.O.P.,Taller automóvil,Taller y reparación,Automoción,auto_repair,Taller y reparación de vehículos,"Talleres, chapa, pintura, mecánica y mantenimiento del automóvil o moto.",True,display_label,48718,False
452001,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN CHAPA Y PINTURA,Taller chapa y pintura,Taller y reparación,Automoción,auto_repair,Taller y reparación de vehículos,"Talleres, chapa, pintura, mecánica y mantenimiento del automóvil o moto.",True,display_label,82800,False
452002,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN MECANICA Y ELECTRICIDAD,Taller mecánica,Taller y reparación,Automoción,auto_repair,Taller y reparación de vehículos,"Talleres, chapa, pintura, mecánica y mantenimiento del automóvil o moto.",True,display_label,202373,False
471104,COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS NO PERECEDEROS ENVASADOS,Alimentación envasada,Supermercado y conveniencia,Alimentación,food_convenience,Tienda de alimentación,Tiendas de proximidad con surtido general de alimentación y conveniencia.,True,display_label,117344,False
472911,OTRO COMERCIO AL POR MENOR DE PRODUCTOS ALIMENTICIOS (PERECEDEROS Y NO PERECEDEROS) CON VENDEDOR N.C.O.P.,Tienda de alimentación,Supermercado y conveniencia,Alimentación,food_convenience,Tienda de alimentación,Tiendas de proximidad con surtido general de alimentación y conveniencia.,True,display_label,337657,False
454001,MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y VENTA DE SUS REPUESTOS Y ACCESORIOS,Motos y reparación,Venta y recambios,Automoción,vehicle_sales_parts,Venta y recambios de vehículos,"Venta de vehículos, motos y recambios o accesorios relevantes.",True,display_label,22783,False
453001,COMERCIO DE RESPUESTOS Y ACCESORIOS DE VEHICULOS DE MOTOR,Recambios automóvil,Venta y recambios,Automoción,vehicle_sales_parts,Venta y recambios de vehículos,"Venta de vehículos, motos y recambios o accesorios relevantes.",True,display_label,38792,False
451001,COMERCIO DE VEHICULOS DE MOTOR NUEVOS,Venta de coches nuevos,Venta y recambios,Automoción,vehicle_sales_parts,Venta y recambios de vehículos,"Venta de vehículos, motos y recambios o accesorios relevantes.",True,display_label,39057,False
451002,COMERCIO DE VEHICULOS DE MOTOR USADOS,Venta de coches usados,Venta y recambios,Automoción,vehicle_sales_parts,Venta y recambios de vehículos,"Venta de vehículos, motos y recambios o accesorios relevantes.",True,display_label,21131,False
454002,VENTA DE MOTOCICLETAS,Venta de motos,Venta y recambios,Automoción,vehicle_sales_parts,Venta y recambios de vehículos,"Venta de vehículos, motos y recambios o accesorios relevantes.",True,display_label,10353,False
10001,EXPLOTACIONES AGRICOLAS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,831,False
10002,EXPLOTACIONES GANADERAS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,836,False
101001,"PROCESADO Y CONSERVACION DE CARNE Y ELABORACION DE PRODUCTOS CARNICOS, AVES Y CAZA",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,5367,False
101002,SALAS DE DESPIECE,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,7556,False
101003,ENVASADO DE CARNE Y DERIVADOS DE CARNE,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1414,False
102001,"ELABORACION, ENVASADO Y CONSERVACION DE PRODUCTOS PESQUEROS Y MARISCOS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2143,False
102002,PUESTO DEL MERCADO CENTRAL DE PESCADOS DE FABRICACION Y/0 ELABORACION Y/O TRANSFORMACION DE PRODUCTOS DE LA PESCA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3342,False
102003,PUESTO DEL MERCADO CENTRAL DE PESCADOS DE ENVASADO DE PRODUCTOS DE LA PESCA: ENVASADO Y REENVASADO DE PRODUCTOS DE LA PESCA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,7977,False
103001,"ELABORACION, ENVASADO Y CONSERVACION DE FRUTAS, VERDURAS Y DERIVADOS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3595,False
103002,PUESTO DEL MERCADO CENTRAL DE FRUTAS DE ENVASADO DE FRUTAS Y HORTALIZAS FRESCAS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,346,False
104001,FABRICACION DE ACEITES Y GRASAS VEGETALES Y ANIMALES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,307,False
105001,PROCESADO Y CONSERVACION DE LECHE Y DERIVADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,415,False
105002,ELABORACION DE HELADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1282,False
106001,"FABRICACION DE PRODUCTOS DE MOLINERIA (HARINAS), ALMIDONES Y DERIVADOS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,169,False
107001,FABRICACION DE PRODUCTOS DE PANADERIA Y PASTELERIA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,11323,False
107002,"FABRICACION DE PASTAS ALIMENTICIAS,CUSCUS Y SIMILARES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,873,False
108001,PROCESADO Y CONSERVACION DE PLATOS PREPARADOS O PRECOCINADOS Y DIETETICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3459,False
108002,PROCESADO Y CONSERVACION DE CONGELADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,150,False
108003,ELABORACION/ENVASADO DE OVOPRODUCTOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,226,False
108004,ELABORACION Y ENVASADO DE HUEVOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,120,False
108005,FABRICACION O ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS N.C.O.P.,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,5390,False
109001,FABRICACION DE PRODUCTOS PARA LA ALIMENTACION ANIMAL,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,365,False
110001,FABRICACION DE BEBIDAS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1231,False
120001,INDUSTRIA DEL TABACO,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,191,False
130001,"FABRICACION DE TEJIDOS TEXTILES, ALFOMBRAS, CUERDAS Y OTROS PRODUCTOS TEXTILES (EXCEPTO PRENDAS DE VESTIR)",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,9948,False
141001,CONFECCION PRENDAS DE VESTIR (INCLUIDO CUERO Y EXCLUIDA LA PELETERIA Y LAS PRENDAS DE PUNTO),Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,36750,False
142001,FABRICACION DE ARTICULOS DE PELETERIA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1953,False
143001,CONFECCION DE PRENDAS DE VESTIR DE PUNTO,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3419,False
151001,"PREPARACION, CURTIDO Y ACABADO DEL CUERO. FABRICACION DE ARTICULOS DE MARROQUINERIA, VIAJE, GUARNICIONERIA Y TALABARTERIA. PREPARACION Y TEÑIDO DE PIELES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,4351,False
152001,FABRICACION DE CALZADO,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1297,False
160001,"INDUSTRIA DE LA MADERA Y CORCHO (EXCEPTO MUEBLES), CESTERIA Y ESPARTERIA",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,15800,False
170001,INDUSTRIA DEL PAPEL,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2101,False
181001,IMPRENTA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,53604,False
181002,SERIGRAFIA Y SERVICIOS DE PREIMPRESION Y PREPARACION DE SOPORTES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,18785,False
181003,ENCUADERNACION Y SERVICIOS RELACIONADOS CON LA MISMA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,8898,False
182001,REPRODUCCION DE SOPORTES GRABADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1548,False
190001,COQUERIAS Y REFINO DE PETROLEO,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,16,False
20001,SILVICULTURA Y EXPLOTACION FORESTAL,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,174,False
201001,"FABRICACION DE PRODUCTOS QUIMICOS BASICOS, COMPUESTOS NITROGENADOS, FERTILIZANTES, PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,679,False
202001,FABRICACION DE PESTICIDAS Y OTROS PRODUCTOS AGROQUIMICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,115,False
203001,"FABRICACION DE PINTURAS, BARNICES, LACAS Y REVESTIMIENTOS SIMILARES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1280,False
203002,FABRICACION DE TINTAS DE IMPRENTA Y MASILLAS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,44,False
204001,"FABRICACION DE JABONES, DETERGENTES Y OTROS ARTICULOS DE LIMPIEZA. PERFUMES Y COSMETICOS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1674,False
205001,FABRICACION DE OTROS PRODUCTOS QUIMICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,534,False
206001,FABRICACION DE FIBRAS ARTIFICIALES Y SINTETICAS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,31,False
210001,FABRICACION PRODUCTOS FARMACEUTICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1737,False
220001,FABRICACION DE PRODUCTOS DE CAUCHO Y PLASTICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,4884,False
230001,"FABRICACION DE PRODUCTOS MINERALES NO METALICOS (HORMIGON, CEMENTO, MORTERO, CAL, YESO, LADRILLOS, CERAMICA)",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3974,False
230002,FABRICACION DE ARTICULOS DERIVADOS DEL YESO Y/O ESCAYOLA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,634,False
230003,"CORTE, TALLADO Y ACABADO DE LA PIEDRA",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2411,False
230004,FABRICACION DE VIDRIO Y PRODUCTOS DERIVADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1785,False
230005,FABRICACION DE VAJILLAS Y ARTICULOS PARA EL HOGAR,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,918,False
230006,FABRICACION DE PRODUCTOS ABRASIVOS Y PRODUCTOS MINERALES NO METALICOS N.C.O.P.,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,445,False
240001,"METALURGIA. FABRICACION DE PRODUCTOS DE HIERRO, ACERO Y FERROALEACIONES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1079,False
250001,FABRICACION ARTICULOS DE FERRETERIA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2648,False
250002,RECUBRIMIENTOS METALICOS (TRATAMIENTO Y REVESTIMIENTO DE METALES),Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3045,False
250003,"FABRICACION DE PRODUCTOS METALICOS, EXCEPTO MAQUINARIA Y EQUIPO",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,57747,False
261001,FABRICACION DE COMPONENTES ELECTRONICOS Y CIRCUITOS IMPRESOS ENSAMBLADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1646,False
262001,FABRICACION DE ORDENADORES Y EQUIPOS INFORMATICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,669,False
263001,FABRICACION DE EQUIPOS DE TELECOMUNICACIONES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,514,False
